11  7  2     -31.21380
11  7  3     -14.35913
11  7  4      -6.24481
11  7  5       2.86320
11  7  6       6.39363
11  7  7      20.43173
11  8  1      -7.87578
11  8  2      18.76496
11  8  3      -8.67862
11  8  4      10.58718
11  8  5      -2.20311
11  8  6      17.93450
11  8  7      24.44276
11  8  8      21.11719
11  9  1    -172.02807
11  9  2      -1.38052
11  9  3      -1.70218
11  9  6      -1.13403
11  9  7      -4.17764
11  9  9      -0.82680
11 10  1       5.58315
11 10  2       3.75450
11 10  3     -56.69894
11 10  4       1.63861
11 10  5       8.14749
11 10  6      13.26336
11 10  7     -18.60814
11 10  8      -7.36096
11 10  9       3.30837
11 10 10      14.88752
11 11  1       1.00964
11 11  2      31.38723
11 11  3     -47.27763
11 11  4       8.71853
11 11  5      -5.17280
11 11  6      41.41277
11 11  7     -51.51474
11 11  8     -21.18223
11 11 10      -9.70321
11 11 11      19.79555
12  1  1      -2.48654
12  2  2      -0.83378
12  3  1      -1.07386
12  3  2       1.59902
12  3  3      -5.95697
12  4  1      -1.32609
12  4  2       1.30382
12  4  3      -2.91925
12  4  4      -4.49862
12  5  1      -1.36373
12  5  2      45.73155
12  5  3       6.46143
12  5  4       4.27152
12  5  5       7.14926
12  6  2       5.43252
12  6  3      -3.18490
12  6  4       1.07780
12  6  5      -0.99521
12  6  6      -7.73407
12  7  1      -2.81002
12  7  2      11.72218
12  7  3      26.64161
12  7  4       2.11307
12  7  5       8.96349
12  7  7       4.82459
12  8  1      19.82909
12  8  2     -10.84587
12  8  3     -30.75435
12  8  4      -1.09662
12  8  5       4.10865
12  8  6      14.22250
12  8  7       9.10514
12  8  8      20.02709
12  9  1     539.93669
12  9  3      21.05206
12  9  7       6.25945
12  9  9       6.78883
12 10  1     -29.49447
12 10  2      -1.04439
12 10  3     164.37916
12 10  4       3.75910
12 10  6       1.88612
12 10  7      34.05873
12 10  8      12.90888
12 10  9      -4.84481
12 10 10     -27.94540
12 11  1     -10.01142
12 11  2     -10.51677
12 11  3     171.85854
12 11  4      -4.64220
12 11  5     -24.39255
12 11  6      51.51648
12 11  7      28.55854
12 11  8      -6.82589
12 11  9       1.49674
12 11 10      -9.67622
12 11 11      10.14478
12 12  1      72.94972
12 12  2       4.41299
12 12  3    -419.38142
12 12  5      15.31581
12 12  6      55.40572
12 12  7     -79.41284
12 12  8      -8.10339
12 12  9      -2.45590
12 12 10      29.56168
12 12 11     -13.49840
12 12 12      10.06510
13 13  1      -3.50340
13 13  2   -1430.24197
13 13  3      13.67549
13 13  4    -143.29918
13 13  5     -29.31219
13 13  6      -4.03311
13 13  7     -12.62741
13 13  8      55.78224
13 13  9      -4.23080
13 13 10      16.95295
13 13 11       7.51983
13 13 12      -1.35306
14 13  1       0.79296
14 13  2     -25.05752
14 13  3      13.05744
14 13  4     -12.63123
14 13  5     294.38669
14 13  6      33.76981
14 13  7      76.81284
14 13  8     -89.25873
14 13  9       3.47924
14 13 10     -28.29578
14 13 11    -102.16314
14 13 12      48.10089
14 14  1       2.60485
14 14  2     301.81483
14 14  3       2.61249
14 14  4     -62.49835
14 14  5     -55.17384
14 14  6      -7.29731
14 14  7      12.35534
14 14  8     -88.32038
14 14  9       4.18013
14 14 10      -7.51801
14 14 11      47.94447
14 14 12      18.37468
15 13  1      -1.83604
15 13  2      31.15288
15 13  3     -17.79473
15 13  4     332.29659
15 13  5      24.71506
15 13  6      -1.81133
15 13  7      33.92435
15 13  8     -62.41149
15 13  9       5.48830
15 13 10      -0.53076
15 13 11      16.69731
15 13 12       5.78440
15 14  1       0.63117
15 14  2      26.49330
15 14  3       9.33719
15 14  4       4.28560
15 14  5     -51.57632
15 14  6       4.11858
15 14  7     -38.59951
15 14  8     -44.78736
15 14  9       1.42179
15 14 10     -20.69177
15 14 11      23.45209
15 14 12      -1.38306
15 15  1       6.14614
15 15  2     363.36247
15 15  3       5.46359
15 15  4     -81.40854
15 15  5       4.10968
15 15  6      17.54218
15 15  7     -12.16252
15 15  8     -10.07042
15 15 10     -25.96138
15 15 11       3.96655
15 15 12      -8.84617
16 13  2      -2.99927
16 13  3       1.81143
16 13  4     -13.60521
16 13  5      -5.29452
16 13  6      -0.55199
16 13  7      -2.38191
16 13  8       3.09621
16 13  9      -1.95314
16 13 10       1.02765
16 13 11       0.87754
16 13 12      -1.65696
16 14  1     -18.05397
16 14  2      -5.44849
16 14  3       4.80191
16 14  5       2.01413
16 14  7       4.53722
16 14  8       2.08691
16 14  9     -16.27928
16 14 10      -1.43058
16 14 11      -3.68539
16 14 12       3.47366
16 15  1      73.05675
16 15  2     -15.74028
16 15  3     -14.17870
16 15  4       2.22298
16 15  5       0.64566
16 15  7      -2.05303
16 15  9      10.98530
16 15 10       1.64124
16 15 11       1.16272
16 15 12      -1.09254
16 16  1    1434.33358
16 16  2      -8.64579
16 16  3    -148.42753
16 16  4      -2.44104
16 16  5      -4.69286
16 16  6      -1.82154
16 16  7     -33.03781
16 16  8      -4.44776
16 16  9      -2.61148
16 16 10       4.30806
16 16 11      -3.48158
16 16 12      -5.13222
17 13  1      -0.20130
17 13  2      17.45954
17 13  3      -4.70972
17 13  4     297.41865
17 13  5     -98.51153
17 13  6     -15.78055
17 13  7     -32.14225
17 13  8     -15.21427
17 13  9       3.49950
17 13 10      12.17349
17 13 11      51.57964
17 13 12     -16.04998
17 14  1      -3.97437
17 14  2    -114.55532
17 14  3     -21.67180
17 14  4      14.45306
17 14  5       2.91384
17 14  6       8.28107
17 14  7     -10.75174
17 14  8       3.13317
17 14  9      -6.27677
17 14 10      -5.57863
17 14 11      19.53360
17 14 12     -20.28976
17 15  1      -2.71099
17 15  2     331.22909
17 15  3      34.87614
17 15  4      -8.70891
17 15  5     -11.05823
17 15  6      10.70607
17 15  7      -6.16974
17 15  8      14.61635
17 15  9       1.06259
17 15 10     -23.57075
17 15 11      -1.52370
17 15 12      -6.45109
17 16  1    -374.90326
17 16  2     -10.45156
17 16  3      -4.35622
17 16  4       4.68164
17 16  5      -2.22336
17 16  6      -2.38331
17 16  7     -10.05158
17 16  8      -2.79547
17 16 10       4.40464
17 16 11      -1.30110
17 17  1     -12.59103
17 17  2     336.26837
17 17  3    -290.17354
17 17  4      -3.15141
17 17  5      11.90321
17 17  6      -2.31377
17 17  7    -116.13176
17 17  8      -9.73481
17 17  9      -2.72724
17 17 10      19.35826
17 17 11     -11.51469
17 17 12       5.19065
18 13  2     -19.02437
18 13  3       1.44800
18 13  4     -29.86830
18 13  5     157.19674
18 13  6      17.84500
18 13  7      51.11556
18 13  8     -23.58170
18 13  9       1.31393
18 13 10      -9.62242
18 13 11     -53.73968
18 13 12      22.16862
18 14  2     166.96252
18 14  3     -14.73151
18 14  4     -20.91595
18 14  6     -21.51644
18 14  7      10.84916
18 14  8     -12.88500
18 14 10      17.26280
18 14 11      -7.32859
18 15  1      -5.93032
18 15  2     -15.02351
18 15  3      41.43146
18 15  4      -5.47979
18 15  5      -8.45561
18 15  6     -33.88920
18 15  7      16.46787
18 15  8     -23.36729
18 15  9       2.11006
18 15 10      21.08728
18 15 11     -37.20338
18 16  1    -361.64586
18 16  3      -9.58868
18 16  6       2.09114
18 16  7      -2.39338
18 16  9      -6.47555
18 17  1      15.54742
18 17  2     -79.60618
18 17  3    -236.98230
18 17  4      10.45409
18 17  5      16.78587
18 17  6     -22.54936
18 17  7       5.26053
18 17 11     -12.62224
18 18  1      47.59196
18 18  2      95.43238
18 18  3    -108.27759
18 18  4      -9.83215
18 18  5     -82.17977
18 18  6     820.60267
18 18  7     -69.79412
18 18  8      33.55291
18 18 10      56.62215
18 18 11      97.02865
18 18 12      38.71389
